network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2001:470:28:a80::/57,6252001,6252001,,0,0
2001:470:28:b00::/56,6252001,6252001,,0,0
2001:470:28:c00::/54,6252001,6252001,,0,0
2001:470:28:1000::/52,6252001,6252001,,0,0
2001:470:28:2000::/51,6252001,6252001,,0,0
2001:470:28:4000::/50,6252001,6252001,,0,0
2001:470:28:8000::/49,6252001,6252001,,0,0
2001:470:29::/48,6252001,6252001,,0,0
2001:470:2a::/47,6252001,6252001,,0,0
2001:470:2c::/46,6252001,6252001,,0,0
2001:470:30::/46,6252001,6252001,,0,0
2001:470:34::/48,6252001,6252001,,0,0
2001:470:35::/49,1605651,6252001,,0,0
2001:470:35:8000::/49,6252001,6252001,,0,0
2001:470:36::/47,6252001,6252001,,0,0
2001:470:38::/45,6252001,6252001,,0,0
2001:470:40::/43,6252001,6252001,,0,0
2001:470:60::/46,6252001,6252001,,0,0
2001:470:64::/47,6252001,6252001,,0,0
2001:470:66::/53,1814991,6252001,,0,0
2001:470:66:800::/54,6252001,6252001,,0,0
2001:470:66:c00::/54,1814991,6252001,,0,0
2001:470:66:1000::/52,6252001,6252001,,0,0
2001:470:66:2000::/51,6252001,6252001,,0,0
2001:470:66:4000::/50,6252001,6252001,,0,0
2001:470:66:8000::/49,6252001,6252001,,0,0
2001:470:67::/48,6252001,6252001,,0,0
2001:470:68::/46,6252001,6252001,,0,0
2001:470:6c::/48,6252001,6252001,,0,0
2001:470:6d::/54,6252001,6252001,,0,0
2001:470:6d:400::/55,6252001,6252001,,0,0
2001:470:6d:600::/57,6252001,6252001,,0,0
2001:470:6d:680::/59,6252001,6252001,,0,0
2001:470:6d:6a0::/60,6252001,6252001,,0,0
2001:470:6d:6b0::/63,6252001,6252001,,0,0
2001:470:6d:6b2::/64,2510769,6252001,,0,0
2001:470:6d:6b3::/64,6252001,6252001,,0,0
2001:470:6d:6b4::/62,6252001,6252001,,0,0
2001:470:6d:6b8::/61,6252001,6252001,,0,0
2001:470:6d:6c0::/58,6252001,6252001,,0,0
2001:470:6d:700::/56,6252001,6252001,,0,0
2001:470:6d:800::/53,6252001,6252001,,0,0
2001:470:6d:1000::/52,6252001,6252001,,0,0
2001:470:6d:2000::/51,6252001,6252001,,0,0
2001:470:6d:4000::/50,6252001,6252001,,0,0
2001:470:6d:8000::/49,6252001,6252001,,0,0
2001:470:6e::/49,3077311,6252001,,0,0
2001:470:6e:8000::/49,6252001,6252001,,0,0
2001:470:6f::/54,6252001,6252001,,0,0
2001:470:6f:400::/57,6252001,6252001,,0,0
2001:470:6f:480::/60,6252001,6252001,,0,0
2001:470:6f:490::/61,6252001,6252001,,0,0
2001:470:6f:498::/62,6252001,6252001,,0,0
2001:470:6f:49c::/63,6252001,6252001,,0,0
2001:470:6f:49e::/64,6252001,6252001,,0,0
2001:470:6f:49f::/64,3057568,6252001,,0,0
2001:470:6f:4a0::/59,6252001,6252001,,0,0
2001:470:6f:4c0::/58,6252001,6252001,,0,0
2001:470:6f:500::/56,6252001,6252001,,0,0
2001:470:6f:600::/55,6252001,6252001,,0,0
2001:470:6f:800::/54,6252001,6252001,,0,0
2001:470:6f:c00::/57,6252001,6252001,,0,0
2001:470:6f:c80::/59,6252001,6252001,,0,0
2001:470:6f:ca0::/60,6252001,6252001,,0,0
2001:470:6f:cb0::/63,6252001,6252001,,0,0
2001:470:6f:cb2::/64,3077311,6252001,,0,0
2001:470:6f:cb3::/64,6252001,6252001,,0,0
2001:470:6f:cb4::/62,6252001,6252001,,0,0
2001:470:6f:cb8::/61,6252001,6252001,,0,0
2001:470:6f:cc0::/58,6252001,6252001,,0,0
2001:470:6f:d00::/56,6252001,6252001,,0,0
2001:470:6f:e00::/55,6252001,6252001,,0,0
2001:470:6f:1000::/52,6252001,6252001,,0,0
2001:470:6f:2000::/51,6252001,6252001,,0,0
2001:470:6f:4000::/50,6252001,6252001,,0,0
2001:470:6f:8000::/49,6252001,6252001,,0,0
2001:470:70::/53,6252001,6252001,,0,0
2001:470:70:800::/54,6252001,6252001,,0,0
2001:470:70:c00::/55,6252001,6252001,,0,0
2001:470:70:e00::/55,690791,6252001,,0,0
2001:470:70:1000::/52,6252001,6252001,,0,0
2001:470:70:2000::/51,6252001,6252001,,0,0
2001:470:70:4000::/50,6252001,6252001,,0,0
2001:470:70:8000::/49,6252001,6252001,,0,0
2001:470:71::/54,2017370,6252001,,0,0
2001:470:71:400::/55,2017370,6252001,,0,0
2001:470:71:600::/64,798544,6252001,,0,0
2001:470:71:601::/64,2017370,6252001,,0,0
2001:470:71:602::/63,2017370,6252001,,0,0
2001:470:71:604::/62,2017370,6252001,,0,0
2001:470:71:608::/62,2017370,6252001,,0,0
2001:470:71:60c::/64,798544,6252001,,0,0
2001:470:71:60d::/64,2017370,6252001,,0,0
2001:470:71:60e::/63,2017370,6252001,,0,0
2001:470:71:610::/60,2017370,6252001,,0,0
2001:470:71:620::/59,2017370,6252001,,0,0
2001:470:71:640::/58,2017370,6252001,,0,0
2001:470:71:680::/57,2017370,6252001,,0,0
2001:470:71:700::/56,2017370,6252001,,0,0
2001:470:71:800::/54,2017370,6252001,,0,0
2001:470:71:c00::/55,2017370,6252001,,0,0
2001:470:71:e00::/56,2017370,6252001,,0,0
2001:470:71:f00::/58,2017370,6252001,,0,0
2001:470:71:f40::/62,2017370,6252001,,0,0
2001:470:71:f44::/64,690791,6252001,,0,0
2001:470:71:f45::/64,2017370,6252001,,0,0
2001:470:71:f46::/63,2017370,6252001,,0,0
2001:470:71:f48::/61,2017370,6252001,,0,0
2001:470:71:f50::/60,2017370,6252001,,0,0
2001:470:71:f60::/59,2017370,6252001,,0,0
2001:470:71:f80::/57,2017370,6252001,,0,0
2001:470:71:1000::/52,2017370,6252001,,0,0
2001:470:71:2000::/51,2017370,6252001,,0,0
2001:470:71:4000::/50,2017370,6252001,,0,0
2001:470:71:8000::/49,6252001,6252001,,0,0
2001:470:72::/47,6252001,6252001,,0,0
2001:470:74::/46,6252001,6252001,,0,0
2001:470:78::/45,6252001,6252001,,0,0
2001:470:80::/41,6252001,6252001,,0,0
2001:470:100::/40,6252001,6252001,,0,0
2001:470:200::/39,6252001,6252001,,0,0
2001:470:400::/38,6252001,6252001,,0,0
2001:470:800::/37,6252001,6252001,,0,0
2001:470:1000::/37,6252001,6252001,,0,0
2001:470:1800::/42,6252001,6252001,,0,0
2001:470:1840::/45,6252001,6252001,,0,0
2001:470:1848::/46,6252001,6252001,,0,0
2001:470:184c::/49,2635167,6252001,,0,0
2001:470:184c:8000::/49,6252001,6252001,,0,0
2001:470:184d::/48,6252001,6252001,,0,0
2001:470:184e::/47,6252001,6252001,,0,0
2001:470:1850::/44,6252001,6252001,,0,0
2001:470:1860::/43,6252001,6252001,,0,0
2001:470:1880::/46,6252001,6252001,,0,0
2001:470:1884::/49,2635167,6252001,,0,0
2001:470:1884:8000::/49,6252001,6252001,,0,0
2001:470:1885::/48,6252001,6252001,,0,0
2001:470:1886::/47,6252001,6252001,,0,0
2001:470:1888::/45,6252001,6252001,,0,0
2001:470:1890::/44,6252001,6252001,,0,0
2001:470:18a0::/46,6252001,6252001,,0,0
2001:470:18a4::/48,6252001,6252001,,0,0
2001:470:18a5::/49,2635167,6252001,,0,0
2001:470:18a5:8000::/49,6252001,6252001,,0,0
2001:470:18a6::/47,6252001,6252001,,0,0
2001:470:18a8::/47,6252001,6252001,,0,0
2001:470:18aa::/48,6252001,6252001,,0,0
2001:470:18ab::/48,2635167,6252001,,0,0
2001:470:18ac::/46,6252001,6252001,,0,0
2001:470:18b0::/46,6252001,6252001,,0,0
2001:470:18b4::/47,6252001,6252001,,0,0
2001:470:18b6::/48,6252001,6252001,,0,0
2001:470:18b7::/49,2635167,6252001,,0,0
2001:470:18b7:8000::/49,6252001,6252001,,0,0
2001:470:18b8::/45,6252001,6252001,,0,0
2001:470:18c0::/47,6252001,6252001,,0,0
2001:470:18c2::/48,6252001,6252001,,0,0
2001:470:18c3::/49,2635167,6252001,,0,0
2001:470:18c3:8000::/49,6252001,6252001,,0,0
2001:470:18c4::/46,6252001,6252001,,0,0
2001:470:18c8::/46,6252001,6252001,,0,0
2001:470:18cc::/48,6252001,6252001,,0,0
2001:470:18cd::/49,2635167,6252001,,0,0
2001:470:18cd:8000::/49,6252001,6252001,,0,0
2001:470:18ce::/47,6252001,6252001,,0,0
2001:470:18d0::/46,6252001,6252001,,0,0
2001:470:18d4::/47,6252001,6252001,,0,0
2001:470:18d6::/48,6252001,6252001,,0,0
2001:470:18d7::/49,2635167,6252001,,0,0
2001:470:18d7:8000::/49,6252001,6252001,,0,0
2001:470:18d8::/48,6252001,6252001,,0,0
2001:470:18d9::/49,953987,6252001,,0,0
2001:470:18d9:8000::/49,6252001,6252001,,0,0
2001:470:18da::/47,6252001,6252001,,0,0
2001:470:18dc::/46,6252001,6252001,,0,0
2001:470:18e0::/43,6252001,6252001,,0,0
2001:470:1900::/43,6252001,6252001,,0,0
2001:470:1920::/49,2635167,6252001,,0,0
2001:470:1920:8000::/49,6252001,6252001,,0,0
2001:470:1921::/49,2635167,6252001,,0,0
2001:470:1921:8000::/49,6252001,6252001,,0,0
2001:470:1922::/47,6252001,6252001,,0,0
2001:470:1924::/46,6252001,6252001,,0,0
2001:470:1928::/45,6252001,6252001,,0,0
2001:470:1930::/44,6252001,6252001,,0,0
2001:470:1940::/43,6252001,6252001,,0,0
2001:470:1960::/47,6252001,6252001,,0,0
2001:470:1962::/48,6252001,6252001,,0,0
2001:470:1963::/49,2635167,6252001,,0,0
2001:470:1963:8000::/49,6252001,6252001,,0,0
2001:470:1964::/46,6252001,6252001,,0,0
2001:470:1968::/45,6252001,6252001,,0,0
2001:470:1970::/46,6252001,6252001,,0,0
2001:470:1974::/49,2635167,6252001,,0,0
2001:470:1974:8000::/49,6252001,6252001,,0,0
2001:470:1975::/48,6252001,6252001,,0,0
2001:470:1976::/47,6252001,6252001,,0,0
2001:470:1978::/45,6252001,6252001,,0,0
2001:470:1980::/46,6252001,6252001,,0,0
2001:470:1984::/47,6252001,6252001,,0,0
2001:470:1986::/49,2635167,6252001,,0,0
2001:470:1986:8000::/49,6252001,6252001,,0,0
2001:470:1987::/48,6252001,6252001,,0,0
2001:470:1988::/45,6252001,6252001,,0,0
2001:470:1990::/44,6252001,6252001,,0,0
2001:470:19a0::/46,6252001,6252001,,0,0
2001:470:19a4::/47,6252001,6252001,,0,0
2001:470:19a6::/49,2635167,6252001,,0,0
2001:470:19a6:8000::/49,6252001,6252001,,0,0
2001:470:19a7::/48,6252001,6252001,,0,0
2001:470:19a8::/48,6252001,6252001,,0,0
2001:470:19a9::/49,2635167,6252001,,0,0
2001:470:19a9:8000::/49,6252001,6252001,,0,0
2001:470:19aa::/47,6252001,6252001,,0,0
2001:470:19ac::/46,6252001,6252001,,0,0
2001:470:19b0::/44,6252001,6252001,,0,0
2001:470:19c0::/45,6252001,6252001,,0,0
2001:470:19c8::/46,6252001,6252001,,0,0
2001:470:19cc::/48,6252001,6252001,,0,0
2001:470:19cd::/49,2635167,6252001,,0,0
2001:470:19cd:8000::/49,6252001,6252001,,0,0
2001:470:19ce::/47,6252001,6252001,,0,0
2001:470:19d0::/45,6252001,6252001,,0,0
2001:470:19d8::/47,6252001,6252001,,0,0
2001:470:19da::/49,2635167,6252001,,0,0
2001:470:19da:8000::/49,6252001,6252001,,0,0
2001:470:19db::/48,6252001,6252001,,0,0
2001:470:19dc::/47,6252001,6252001,,0,0
2001:470:19de::/48,6252001,6252001,,0,0
2001:470:19df::/49,2635167,6252001,,0,0
2001:470:19df:8000::/49,6252001,6252001,,0,0
2001:470:19e0::/43,6252001,6252001,,0,0
2001:470:1a00::/49,2635167,6252001,,0,0
2001:470:1a00:8000::/49,6252001,6252001,,0,0
2001:470:1a01::/48,6252001,6252001,,0,0
2001:470:1a02::/47,6252001,6252001,,0,0
2001:470:1a04::/46,6252001,6252001,,0,0
2001:470:1a08::/45,6252001,6252001,,0,0
2001:470:1a10::/48,6252001,6252001,,0,0
2001:470:1a11::/49,2635167,6252001,,0,0
2001:470:1a11:8000::/49,6252001,6252001,,0,0
2001:470:1a12::/47,6252001,6252001,,0,0
2001:470:1a14::/46,6252001,6252001,,0,0
2001:470:1a18::/45,6252001,6252001,,0,0
2001:470:1a20::/44,6252001,6252001,,0,0
2001:470:1a30::/45,6252001,6252001,,0,0
2001:470:1a38::/46,6252001,6252001,,0,0
2001:470:1a3c::/47,6252001,6252001,,0,0
2001:470:1a3e::/49,2635167,6252001,,0,0
2001:470:1a3e:8000::/49,6252001,6252001,,0,0
2001:470:1a3f::/48,6252001,6252001,,0,0
2001:470:1a40::/42,6252001,6252001,,0,0
2001:470:1a80::/42,6252001,6252001,,0,0
2001:470:1ac0::/44,6252001,6252001,,0,0
2001:470:1ad0::/45,6252001,6252001,,0,0
2001:470:1ad8::/48,6252001,6252001,,0,0
2001:470:1ad9::/49,2635167,6252001,,0,0
2001:470:1ad9:8000::/49,6252001,6252001,,0,0
2001:470:1ada::/47,6252001,6252001,,0,0
2001:470:1adc::/46,6252001,6252001,,0,0
2001:470:1ae0::/43,6252001,6252001,,0,0
2001:470:1b00::/44,6252001,6252001,,0,0
2001:470:1b10::/45,6252001,6252001,,0,0
2001:470:1b18::/46,6252001,6252001,,0,0
2001:470:1b1c::/47,6252001,6252001,,0,0
2001:470:1b1e::/48,6252001,6252001,,0,0
2001:470:1b1f::/49,2635167,6252001,,0,0
2001:470:1b1f:8000::/49,6252001,6252001,,0,0
2001:470:1b20::/45,6252001,6252001,,0,0
2001:470:1b28::/46,6252001,6252001,,0,0
2001:470:1b2c::/47,6252001,6252001,,0,0
2001:470:1b2e::/48,2635167,6252001,,0,0
2001:470:1b2f::/48,6252001,6252001,,0,0
2001:470:1b30::/44,6252001,6252001,,0,0
2001:470:1b40::/45,6252001,6252001,,0,0
2001:470:1b48::/47,6252001,6252001,,0,0
2001:470:1b4a::/48,6252001,6252001,,0,0
2001:470:1b4b::/49,2635167,6252001,,0,0
2001:470:1b4b:8000::/49,6252001,6252001,,0,0
2001:470:1b4c::/46,6252001,6252001,,0,0
2001:470:1b50::/44,6252001,6252001,,0,0
2001:470:1b60::/47,6252001,6252001,,0,0
2001:470:1b62::/48,6252001,6252001,,0,0
2001:470:1b63::/49,2635167,6252001,,0,0
2001:470:1b63:8000::/49,6252001,6252001,,0,0
2001:470:1b64::/46,6252001,6252001,,0,0
2001:470:1b68::/45,6252001,6252001,,0,0
2001:470:1b70::/44,6252001,6252001,,0,0
2001:470:1b80::/42,6252001,6252001,,0,0
2001:470:1bc0::/45,6252001,6252001,,0,0
2001:470:1bc8::/49,2264397,6252001,,0,0
2001:470:1bc8:8000::/49,6252001,6252001,,0,0
2001:470:1bc9::/48,6252001,6252001,,0,0
2001:470:1bca::/47,6252001,6252001,,0,0
2001:470:1bcc::/46,6252001,6252001,,0,0
2001:470:1bd0::/44,6252001,6252001,,0,0
2001:470:1be0::/43,6252001,6252001,,0,0
2001:470:1c00::/45,6252001,6252001,,0,0
2001:470:1c08::/47,6252001,6252001,,0,0
2001:470:1c0a::/49,2635167,6252001,,0,0
2001:470:1c0a:8000::/49,6252001,6252001,,0,0
2001:470:1c0b::/48,6252001,6252001,,0,0
2001:470:1c0c::/46,6252001,6252001,,0,0
2001:470:1c10::/44,6252001,6252001,,0,0
2001:470:1c20::/43,6252001,6252001,,0,0
2001:470:1c40::/42,6252001,6252001,,0,0
2001:470:1c80::/41,6252001,6252001,,0,0
2001:470:1d00::/43,6252001,6252001,,0,0
2001:470:1d20::/48,6252001,6252001,,0,0
2001:470:1d21::/49,2635167,6252001,,0,0
2001:470:1d21:8000::/49,6252001,6252001,,0,0
2001:470:1d22::/47,6252001,6252001,,0,0
2001:470:1d24::/46,6252001,6252001,,0,0
2001:470:1d28::/45,6252001,6252001,,0,0
2001:470:1d30::/47,6252001,6252001,,0,0
2001:470:1d32::/48,6252001,6252001,,0,0
2001:470:1d33::/49,2635167,6252001,,0,0
2001:470:1d33:8000::/49,6252001,6252001,,0,0
2001:470:1d34::/46,6252001,6252001,,0,0
2001:470:1d38::/45,6252001,6252001,,0,0
2001:470:1d40::/42,6252001,6252001,,0,0
2001:470:1d80::/41,6252001,6252001,,0,0
2001:470:1e00::/40,6252001,6252001,,0,0
2001:470:1f00::/48,6252001,6252001,,0,0
2001:470:1f01::/49,2186224,6252001,,0,0
2001:470:1f01:8000::/49,6252001,6252001,,0,0
2001:470:1f02::/47,6252001,6252001,,0,0
2001:470:1f04::/46,6252001,6252001,,0,0
2001:470:1f08::/52,2635167,6252001,,0,0
2001:470:1f08:1000::/55,6252001,6252001,,0,0
2001:470:1f08:1200::/60,6252001,6252001,,0,0
2001:470:1f08:1210::/61,6252001,6252001,,0,0
2001:470:1f08:1218::/63,6252001,6252001,,0,0
2001:470:1f08:121a::/64,2635167,6252001,,0,0
2001:470:1f08:121b::/64,6252001,6252001,,0,0
2001:470:1f08:121c::/62,6252001,6252001,,0,0
2001:470:1f08:1220::/59,6252001,6252001,,0,0
2001:470:1f08:1240::/58,6252001,6252001,,0,0
2001:470:1f08:1280::/57,6252001,6252001,,0,0
2001:470:1f08:1300::/58,6252001,6252001,,0,0
2001:470:1f08:1340::/59,6252001,6252001,,0,0
2001:470:1f08:1360::/61,6252001,6252001,,0,0
2001:470:1f08:1368::/64,2635167,6252001,,0,0
2001:470:1f08:1369::/64,6252001,6252001,,0,0
2001:470:1f08:136a::/63,6252001,6252001,,0,0
2001:470:1f08:136c::/62,6252001,6252001,,0,0
2001:470:1f08:1370::/60,6252001,6252001,,0,0
2001:470:1f08:1380::/57,6252001,6252001,,0,0
2001:470:1f08:1400::/54,6252001,6252001,,0,0
2001:470:1f08:1800::/53,6252001,6252001,,0,0
2001:470:1f08:2000::/51,6252001,6252001,,0,0
2001:470:1f08:4000::/50,6252001,6252001,,0,0
2001:470:1f08:8000::/49,6252001,6252001,,0,0
2001:470:1f09::/56,6252001,6252001,,0,0
2001:470:1f09:100::/60,6252001,6252001,,0,0
2001:470:1f09:110::/62,6252001,6252001,,0,0
2001:470:1f09:114::/64,6252001,6252001,,0,0
2001:470:1f09:115::/64,2635167,6252001,,0,0
2001:470:1f09:116::/63,6252001,6252001,,0,0
2001:470:1f09:118::/61,6252001,6252001,,0,0
2001:470:1f09:120::/59,6252001,6252001,,0,0
2001:470:1f09:140::/58,6252001,6252001,,0,0
2001:470:1f09:180::/57,6252001,6252001,,0,0
2001:470:1f09:200::/57,6252001,6252001,,0,0
2001:470:1f09:280::/59,6252001,6252001,,0,0
2001:470:1f09:2a0::/60,6252001,6252001,,0,0
2001:470:1f09:2b0::/62,6252001,6252001,,0,0
2001:470:1f09:2b4::/63,6252001,6252001,,0,0
2001:470:1f09:2b6::/64,2635167,6252001,,0,0
2001:470:1f09:2b7::/64,6252001,6252001,,0,0
2001:470:1f09:2b8::/61,6252001,6252001,,0,0
2001:470:1f09:2c0::/58,6252001,6252001,,0,0
2001:470:1f09:300::/56,6252001,6252001,,0,0
2001:470:1f09:400::/60,6252001,6252001,,0,0
2001:470:1f09:410::/62,6252001,6252001,,0,0
2001:470:1f09:414::/64,6252001,6252001,,0,0
2001:470:1f09:415::/64,2635167,6252001,,0,0
2001:470:1f09:416::/63,6252001,6252001,,0,0
2001:470:1f09:418::/61,6252001,6252001,,0,0
2001:470:1f09:420::/59,6252001,6252001,,0,0
2001:470:1f09:440::/58,6252001,6252001,,0,0
2001:470:1f09:480::/57,6252001,6252001,,0,0
2001:470:1f09:500::/56,6252001,6252001,,0,0
2001:470:1f09:600::/55,6252001,6252001,,0,0
2001:470:1f09:800::/53,6252001,6252001,,0,0
2001:470:1f09:1000::/55,6252001,6252001,,0,0
2001:470:1f09:1200::/60,6252001,6252001,,0,0
2001:470:1f09:1210::/61,6252001,6252001,,0,0
2001:470:1f09:1218::/63,6252001,6252001,,0,0
2001:470:1f09:121a::/64,2635167,6252001,,0,0
2001:470:1f09:121b::/64,6252001,6252001,,0,0
2001:470:1f09:121c::/62,6252001,6252001,,0,0
2001:470:1f09:1220::/59,6252001,6252001,,0,0
2001:470:1f09:1240::/58,6252001,6252001,,0,0
2001:470:1f09:1280::/57,6252001,6252001,,0,0
2001:470:1f09:1300::/58,6252001,6252001,,0,0
2001:470:1f09:1340::/59,6252001,6252001,,0,0
2001:470:1f09:1360::/61,6252001,6252001,,0,0
2001:470:1f09:1368::/64,2635167,6252001,,0,0
2001:470:1f09:1369::/64,6252001,6252001,,0,0
2001:470:1f09:136a::/63,6252001,6252001,,0,0
2001:470:1f09:136c::/62,6252001,6252001,,0,0
2001:470:1f09:1370::/60,6252001,6252001,,0,0
2001:470:1f09:1380::/57,6252001,6252001,,0,0
2001:470:1f09:1400::/54,6252001,6252001,,0,0
2001:470:1f09:1800::/53,6252001,6252001,,0,0
2001:470:1f09:2000::/51,6252001,6252001,,0,0
2001:470:1f09:4000::/50,6252001,6252001,,0,0
2001:470:1f09:8000::/49,6252001,6252001,,0,0
2001:470:1f0a::/55,6252001,6252001,,0,0
2001:470:1f0a:200::/55,2921044,6252001,,0,0
2001:470:1f0a:400::/54,6252001,6252001,,0,0
2001:470:1f0a:800::/53,6252001,6252001,,0,0
2001:470:1f0a:1000::/52,6252001,6252001,,0,0
2001:470:1f0a:2000::/51,6252001,6252001,,0,0
2001:470:1f0a:4000::/50,6252001,6252001,,0,0
2001:470:1f0a:8000::/49,6252001,6252001,,0,0
2001:470:1f0b::/55,6252001,6252001,,0,0
2001:470:1f0b:200::/56,6252001,6252001,,0,0
2001:470:1f0b:300::/61,6252001,6252001,,0,0
2001:470:1f0b:308::/62,6252001,6252001,,0,0
2001:470:1f0b:30c::/63,6252001,6252001,,0,0
2001:470:1f0b:30e::/64,6252001,6252001,,0,0
2001:470:1f0b:30f::/64,2921044,6252001,,0,0
2001:470:1f0b:310::/60,6252001,6252001,,0,0
2001:470:1f0b:320::/59,6252001,6252001,,0,0
2001:470:1f0b:340::/58,6252001,6252001,,0,0
2001:470:1f0b:380::/57,6252001,6252001,,0,0
2001:470:1f0b:400::/57,6252001,6252001,,0,0
2001:470:1f0b:480::/59,6252001,6252001,,0,0
2001:470:1f0b:4a0::/60,6252001,6252001,,0,0
2001:470:1f0b:4b0::/64,6252001,6252001,,0,0
2001:470:1f0b:4b1::/64,690791,6252001,,0,0
2001:470:1f0b:4b2::/63,6252001,6252001,,0,0
2001:470:1f0b:4b4::/62,6252001,6252001,,0,0
2001:470:1f0b:4b8::/61,6252001,6252001,,0,0
2001:470:1f0b:4c0::/58,6252001,6252001,,0,0
2001:470:1f0b:500::/57,6252001,6252001,,0,0
2001:470:1f0b:580::/59,6252001,6252001,,0,0
2001:470:1f0b:5a0::/64,2782113,6252001,,0,0
2001:470:1f0b:5a1::/64,6252001,6252001,,0,0
2001:470:1f0b:5a2::/63,6252001,6252001,,0,0
2001:470:1f0b:5a4::/62,6252001,6252001,,0,0
2001:470:1f0b:5a8::/61,6252001,6252001,,0,0
2001:470:1f0b:5b0::/60,6252001,6252001,,0,0
2001:470:1f0b:5c0::/58,6252001,6252001,,0,0
2001:470:1f0b:600::/56,6252001,6252001,,0,0
2001:470:1f0b:700::/58,6252001,6252001,,0,0
2001:470:1f0b:740::/59,6252001,6252001,,0,0
2001:470:1f0b:760::/60,6252001,6252001,,0,0
2001:470:1f0b:770::/61,6252001,6252001,,0,0
2001:470:1f0b:778::/63,6252001,6252001,,0,0
2001:470:1f0b:77a::/64,2921044,6252001,,0,0
2001:470:1f0b:77b::/64,6252001,6252001,,0,0
2001:470:1f0b:77c::/62,6252001,6252001,,0,0
2001:470:1f0b:780::/62,6252001,6252001,,0,0
2001:470:1f0b:784::/64,6252001,6252001,,0,0
2001:470:1f0b:785::/64,798544,6252001,,0,0
2001:470:1f0b:786::/63,6252001,6252001,,0,0
2001:470:1f0b:788::/61,6252001,6252001,,0,0
2001:470:1f0b:790::/60,6252001,6252001,,0,0
2001:470:1f0b:7a0::/59,6252001,6252001,,0,0
2001:470:1f0b:7c0::/58,6252001,6252001,,0,0
2001:470:1f0b:800::/55,6252001,6252001,,0,0
2001:470:1f0b:a00::/56,6252001,6252001,,0,0
2001:470:1f0b:b00::/57,6252001,6252001,,0,0
2001:470:1f0b:b80::/58,6252001,6252001,,0,0
2001:470:1f0b:bc0::/59,6252001,6252001,,0,0
2001:470:1f0b:be0::/62,6252001,6252001,,0,0
2001:470:1f0b:be4::/63,6252001,6252001,,0,0
2001:470:1f0b:be6::/64,6252001,6252001,,0,0
2001:470:1f0b:be7::/64,2017370,6252001,,0,0
2001:470:1f0b:be8::/61,6252001,6252001,,0,0
2001:470:1f0b:bf0::/60,6252001,6252001,,0,0
2001:470:1f0b:c00::/54,6252001,6252001,,0,0
2001:470:1f0b:1000::/56,6252001,6252001,,0,0
2001:470:1f0b:1100::/57,6252001,6252001,,0,0
2001:470:1f0b:1180::/61,6252001,6252001,,0,0
2001:470:1f0b:1188::/63,6252001,6252001,,0,0
2001:470:1f0b:118a::/64,6252001,6252001,,0,0
2001:470:1f0b:118b::/64,2921044,6252001,,0,0
2001:470:1f0b:118c::/62,6252001,6252001,,0,0
2001:470:1f0b:1190::/60,6252001,6252001,,0,0
2001:470:1f0b:11a0::/59,6252001,6252001,,0,0
2001:470:1f0b:11c0::/60,6252001,6252001,,0,0
2001:470:1f0b:11d0::/63,6252001,6252001,,0,0
2001:470:1f0b:11d2::/64,2921044,6252001,,0,0
2001:470:1f0b:11d3::/64,6252001,6252001,,0,0
2001:470:1f0b:11d4::/62,6252001,6252001,,0,0
2001:470:1f0b:11d8::/61,6252001,6252001,,0,0
2001:470:1f0b:11e0::/59,6252001,6252001,,0,0
2001:470:1f0b:1200::/55,6252001,6252001,,0,0
2001:470:1f0b:1400::/54,6252001,6252001,,0,0
2001:470:1f0b:1800::/53,6252001,6252001,,0,0
2001:470:1f0b:2000::/51,6252001,6252001,,0,0
2001:470:1f0b:4000::/50,6252001,6252001,,0,0
2001:470:1f0b:8000::/49,6252001,6252001,,0,0
2001:470:1f0c::/46,6252001,6252001,,0,0
2001:470:1f10::/46,6252001,6252001,,0,0
2001:470:1f14::/48,6252001,6252001,,0,0
2001:470:1f15::/57,6252001,6252001,,0,0
2001:470:1f15:80::/59,6252001,6252001,,0,0
2001:470:1f15:a0::/60,6252001,6252001,,0,0
2001:470:1f15:b0::/62,6252001,6252001,,0,0
2001:470:1f15:b4::/64,2750405,6252001,,0,0
2001:470:1f15:b5::/64,6252001,6252001,,0,0
2001:470:1f15:b6::/63,6252001,6252001,,0,0
2001:470:1f15:b8::/61,6252001,6252001,,0,0
2001:470:1f15:c0::/58,6252001,6252001,,0,0
2001:470:1f15:100::/58,6252001,6252001,,0,0
2001:470:1f15:140::/59,6252001,6252001,,0,0
2001:470:1f15:160::/61,6252001,6252001,,0,0
2001:470:1f15:168::/62,6252001,6252001,,0,0
2001:470:1f15:16c::/64,2750405,6252001,,0,0
2001:470:1f15:16d::/64,6252001,6252001,,0,0
2001:470:1f15:16e::/63,6252001,6252001,,0,0
2001:470:1f15:170::/60,6252001,6252001,,0,0
2001:470:1f15:180::/57,6252001,6252001,,0,0
2001:470:1f15:200::/60,6252001,6252001,,0,0
2001:470:1f15:210::/64,2750405,6252001,,0,0
2001:470:1f15:211::/64,6252001,6252001,,0,0
2001:470:1f15:212::/63,6252001,6252001,,0,0
2001:470:1f15:214::/62,6252001,6252001,,0,0
2001:470:1f15:218::/61,6252001,6252001,,0,0
2001:470:1f15:220::/59,6252001,6252001,,0,0
